Var1 Var2 Var3 Var4 Var5
3 9.3 0.00563243 0.00643964 0.00750528
3.25 9.3 0.0109537 0.0125464 0.0143636
3.5 9.3 0.0204882 0.0246485 0.0277807803900494
3.75 9.3 0.0373114 0.048315 0.0539452
4 9.3 0.065642 0.0939349 0.104458
4.25 9.3 0.110643 0.178405 0.206297
4.5 9.3 0.178961 0.32653 0.396118
4.75 9.3 0.279578 0.570238 0.726985176208939
5 9.1 0.426385 0.951008 1.27101
5.25 7.2 0.735786 1.75316 2.42898
5.5 5.6 1.05836 2.64621 3.7669
5.75 4.2 1.2568 3.25684 4.73001
6 2.9 1.30806 3.48472 5.13902
6.25 1.9 1.30839 3.5643 5.32116
6.5 1.1 1.35235 3.75417 5.66319
6.75 0.6 1.47684 4.16818 6.34636
7 0.2 1.65884 4.75224 7.29866
7.25 0 1.82894 5.3124 8.22622
7.5 0 1.9236 5.65947 8.83361
7.75 0 1.95474 5.81961 9.15423
3 9.5 0.00553389 0.00632829 0.00737541
3.25 9.5 0.0107689 0.0123357 0.0141243
3.5 9.5 0.0201534 0.0242481 0.027368
3.75 9.5 0.0366823 0.0475063 0.0530531
4 9.5 0.0645194 0.0923409 0.102707
4.25 9.5 0.10867 0.175247 0.202688
4.5 9.5 0.175723 0.320661 0.388661644482853
4.75 9.5 0.274658 0.560268 0.715171
5 9.3 0.419216 0.935104 1.25
5.25 7.5 0.724889 1.72734 2.39373
5.5 5.9 1.04948 2.62409 3.7363
5.75 4.6 1.27162 3.29518 4.78675
6 3.6 1.3642 3.63409 5.36019
6.25 2.8 1.40918 3.8386 5.73143
6.5 2.3 1.47954 4.107 6.19607
6.75 2.1 1.5962 4.50486 6.85955
7 2 1.74519 4.99954 7.679
7.25 2 1.8777 5.45399 8.44596
7.5 2 1.94768 5.73024 8.94475
7.75 2 1.97058 5.86682 9.22897
3 10.5 0.00506611 0.00579588 0.00675869
3.25 10.5 0.00984268 0.0112791 0.0129241
3.5 10.5 0.0183775 0.0221228 0.0249913
3.75 10.5 0.0334198 0.0433071 0.0483495762955831
4 10.5 0.0587708 0.0841685 0.0937153
4.25 10.5 0.0991435 0.15999 0.185235
4.5 10.5 0.160903 0.293796 0.35685
4.75 10.5 0.25179 0.513896 0.656631
5 10.3 0.384399 0.857822 1.1478
5.25 8.8 0.656067 1.56392 2.16959
5.5 7.5 0.961047 2.40342 3.42587
5.75 6.5 1.20456 3.12123 4.53868
6 5.8 1.35816 3.61704 5.33952
6.25 5.4 1.4518 3.95341 5.90677
6.5 5.1 1.53392 4.25677 6.42531
6.75 5 1.63168 4.60404 7.01359
7 5 1.74721 5.00464 7.68959
7.25 5 1.8503 5.37414 8.32504
7.5 5 1.91444 5.63248 8.7948
7.75 5 1.94055 5.77771 9.09135
3 13.6 0.00389547 0.00446304 0.00521425
3.25 13.6 0.00749974 0.00860492 0.00988286
3.5 13.6 0.0138647 0.0167157 0.0189345
3.75 13.6 0.0252136 0.03273 0.0366991
4 13.6 0.0443878 0.0636878 0.0711293
4.25 13.6 0.075347 0.121812 0.141465
4.5 13.6 0.123243 0.225421 0.274623
4.75 13.6 0.193286 0.39509 0.506297
5 13.5 0.294911 0.658944 0.884188
5.25 12.3 0.484002 1.15488 1.60694
5.5 11.4 0.693093 1.73417 2.47929
5.75 10.8 0.879574 2.27889 3.32296
6 10.4 1.03446 2.75337 4.07429
6.25 10.2 1.17327 3.19236 4.77921
6.5 10.1 1.29733 3.59743 5.4392
6.75 10 1.4159 3.99275 6.09106
7 10 1.539 4.4068 6.77915
7.25 10 1.65801 4.81496 7.46722
7.5 10 1.74715 5.14057 8.03501
7.75 10 1.79941 5.35855 8.43997
3 22.1 0.00210194 0.00241916 0.00279035
3.25 22.1 0.00403876 0.00465196 0.00533482
3.5 22.1 0.0074391 0.00900770000000001 0.0102829
3.75 22.1 0.0135197 0.0176332 0.0199367
4 22.1 0.0238149 0.0343361 0.0386677
4.25 22.1 0.040223 0.0653417 0.0765101
4.5 22.1 0.0657116 0.120737 0.148283
4.75 22.1 0.104814 0.215114 0.277844
5 22 0.162006 0.363215 0.491113
5.25 21.3 0.256771 0.614326 0.861362
5.5 20.8 0.361938 0.907106 1.30657
